Season,Sector,Category,Crop,QueryType,QueryText,KCCAns,StateName,DistrictName,BlockName,CreatedOn
KHARIF,AGRICULTURE,Oilseeds,Soybean (bhat),Bio-Pesticides and Bio-Fertilizers,ATTACK OF LEAF EATING CATERPILLAR -SOYABEAN?,ATTACK OF LEAF EATING CATERPILLAR -SOYABEAN-Spray Quinolphos 30 ml / 15 liter water,MAHARASHTRA,WASHIM,MALEGAON                                          ,36:22.1
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast Tahsil ?,"Tahsil Weather Report- This week weather is CLOUDY and Possibility  MEDIUM to HIGH Rainfall 
Humidity: 94.2%
Temperature = Hi: +27° Lo: +23°",MAHARASHTRA,WASHIM,WASHIM                                            ,41:15.6
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast Tahsil ?,"Tahsil Weather Report- This week weather is CLOUDY and Possibility  MEDIUM to HIGH Rainfall 
Humidity: 94.2%
Temperature = Hi: +27° Lo: +23°",MAHARASHTRA,WASHIM,WASHIM                                            ,41:15.6
KHARIF,HORTICULTURE,Condiments and Spices,Turmeric,Fertilizer Use and Availability,FERTILIZER DOSE FOR TURMERIC ?,"APPLICATION OF SSP 250 KG +MOP 70 KG +NIMBOLI PEND 100 KG +MICRO NUTRIENTS 10 KG AT PLANTING, AFTER 1.5 MONTHS DAP 100 KG +UREA 50 KG +MOP 70 KG /ACRE",MAHARASHTRA,WASHIM,MALEGAON                                          ,51:22.5
KHARIF,HORTICULTURE,Condiments and Spices,Turmeric,Fertilizer Use and Availability,FERTILIZER DOSE FOR TURMERIC ?,"APPLICATION OF SSP 250 KG +MOP 70 KG +NIMBOLI PEND 100 KG +MICRO NUTRIENTS 10 KG AT PLANTING, AFTER 1.5 MONTHS DAP 100 KG +UREA 50 KG +MOP 70 KG /ACRE",MAHARASHTRA,WASHIM,MALEGAON                                          ,51:22.5
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast Tahsil ?,"Tahsil Weather Report- This week weather is CLOUDY and Possibility  MEDIUM to HIGH Rainfall 
Humidity: 94.2%
Temperature = Hi: +27° Lo: +23°",MAHARASHTRA,WASHIM,RISOD                                             ,53:47.4
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast Tahsil ?,"Tahsil Weather Report- This week weather is CLOUDY and Possibility  MEDIUM to HIGH Rainfall 
Humidity: 94.2%
Temperature = Hi: +27° Lo: +23°",MAHARASHTRA,WASHIM,RISOD                                             ,53:47.4
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,This week weather is CLOUDY and LIGHT Possibility of Rainfall,MAHARASHTRA,WASHIM,KARANJA                                           ,18:52.0
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,This week weather is CLOUDY and LIGHT Possibility of Rainfall,MAHARASHTRA,WASHIM,KARANJA                                           ,18:52.0
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,This week weather is cloudy and  possibility of rainfall,MAHARASHTRA,WASHIM,KARANJA                                           ,30:50.1
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,This week weather is cloudy and  possibility of rainfall,MAHARASHTRA,WASHIM,KARANJA                                           ,30:50.1
KHARIF,AGRICULTURE,Pulses,Pigeon pea (red gram/arhar/tur),Market Information,FARMER ASKED ABOUT MARKET RATE of tur?,MARKET RATE of tur-3300-3600 RS/QTL,MAHARASHTRA,WASHIM,MALEGAON                                          ,58:19.0
KHARIF,AGRICULTURE,Pulses,Pigeon pea (red gram/arhar/tur),Market Information,FARMER ASKED ABOUT MARKET RATE of tur?,MARKET RATE of tur-3300-3600 RS/QTL,MAHARASHTRA,WASHIM,MALEGAON                                          ,58:19.0
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast Tahsil ?,Tahsil Weather Report- This week weather is cloudy and Possibility of light to medium  Rainfall  .,MAHARASHTRA,WASHIM,MANGRULPIR                                        ,16:17.7
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast Tahsil ?,Tahsil Weather Report- This week weather is cloudy and Possibility of light to medium  Rainfall  .,MAHARASHTRA,WASHIM,MANGRULPIR                                        ,16:17.7
KHARIF,AGRICULTURE,Others,Others,Weather,???????????? ?????????? ?????????????? ???????????????? ?,"??h???? ???????? ????????h???? ???? ????????????,???????????????????? ???? ??????h?? ????????????????.",MAHARASHTRA,WASHIM,WASHIM                                            ,21:35.0
KHARIF,AGRICULTURE,Others,Others,Weather,???????????? ?????????? ?????????????? ???????????????? ?,"??h???? ???????? ????????h???? ???? ????????????,???????????????????? ???? ??????h?? ????????????????.",MAHARASHTRA,WASHIM,WASHIM                                            ,21:35.0
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast Tahsil ?,"Tahsil Weather Report- This week weather is CLOUDY and Possibility  MEDIUM to HIGH Rainfall 
Humidity: 94.2%
Temperature = Hi: +27° Lo: +23°",MAHARASHTRA,WASHIM,KARANJA                                           ,29:27.9
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast Tahsil ?,"Tahsil Weather Report- This week weather is CLOUDY and Possibility  MEDIUM to HIGH Rainfall 
Humidity: 94.2%
Temperature = Hi: +27° Lo: +23°",MAHARASHTRA,WASHIM,KARANJA                                           ,29:27.9
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast Malegaon Tahsil ?,Malegaon TALUKA WEATHER REPORT -THIS WEEK WEATHER IS CLOUDY AND  RAINFALL CHANCES DURING THIS WEEK,MAHARASHTRA,WASHIM,MALEGAON                                          ,34:52.2
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast Malegaon Tahsil ?,Malegaon TALUKA WEATHER REPORT -THIS WEEK WEATHER IS CLOUDY AND  RAINFALL CHANCES DURING THIS WEEK,MAHARASHTRA,WASHIM,MALEGAON                                          ,34:52.2
KHARIF,AGRICULTURE,Oilseeds,Soybean (bhat),"	Plant Protection	",asked about attack of caterpiller,SPRAY ROGAR 15 ML / 15 LITERS OF WATER,MAHARASHTRA,WASHIM,MANGRULPIR                                        ,59:17.3
KHARIF,AGRICULTURE,Oilseeds,Soybean (bhat),"	Plant Protection	",asked about attack of caterpiller,SPRAY ROGAR 15 ML / 15 LITERS OF WATER,MAHARASHTRA,WASHIM,MANGRULPIR                                        ,59:17.3
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,This week weather is cloudy and  possibility of rainfall,MAHARASHTRA,WASHIM,KARANJA                                           ,38:38.7
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,This week weather is cloudy and  possibility of rainfall,MAHARASHTRA,WASHIM,KARANJA                                           ,38:38.7
KHARIF,AGRICULTURE,Oilseeds,Soybean (bhat),Cultural Practices,WEED MANAGEMENT IN SOYABEAN ?,Spray Pursuit (Imazethapyr) 20 ml/10 liter of water,MAHARASHTRA,WASHIM,MALEGAON                                          ,53:33.7
KHARIF,AGRICULTURE,Oilseeds,Soybean (bhat),Cultural Practices,WEED MANAGEMENT IN SOYABEAN ?,Spray Pursuit (Imazethapyr) 20 ml/10 liter of water,MAHARASHTRA,WASHIM,MALEGAON                                          ,53:33.7
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast Malegaon Tahsil?,Malegaon Tahsil Weather Report- This week weather is cloudy and possibility of light to medium rainfall.,MAHARASHTRA,WASHIM,MALEGAON                                          ,28:31.6
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast Malegaon Tahsil?,Malegaon Tahsil Weather Report- This week weather is cloudy and possibility of light to medium rainfall.,MAHARASHTRA,WASHIM,MALEGAON                                          ,28:31.6
KHARIF,AGRICULTURE,Fiber Crops,Cotton (Kapas),Nutrient Management,Wilt (Mar)Drenching,Redomil Gold 45 gm+humic Acid 30 ml(Mephonaxon+mancozeb)syngnt,MAHARASHTRA,WASHIM,KARANJA                                           ,47:27.6
KHARIF,AGRICULTURE,Fiber Crops,Cotton (Kapas),Nutrient Management,Wilt (Mar)Drenching,Redomil Gold 45 gm+humic Acid 30 ml(Mephonaxon+mancozeb)syngnt,MAHARASHTRA,WASHIM,KARANJA                                           ,47:27.6
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast Tahsil ?,Tahsil Weather Report- This week weather is cloudy and Possibility of light to medium  Rainfall  .,MAHARASHTRA,WASHIM,RISOD                                             ,56:18.7
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast Tahsil ?,Tahsil Weather Report- This week weather is cloudy and Possibility of light to medium  Rainfall  .,MAHARASHTRA,WASHIM,RISOD                                             ,56:18.7
KHARIF,AGRICULTURE,Others,Others,Weather,Asking About Weather Forecast ?,"This week weather is  Cloudy Weather , possibility of Rainfall .",MAHARASHTRA,WASHIM,MANGRULPIR                                        ,30:39.6
KHARIF,AGRICULTURE,Others,Others,Weather,Asking About Weather Forecast ?,"This week weather is  Cloudy Weather , possibility of Rainfall .",MAHARASHTRA,WASHIM,MANGRULPIR                                        ,30:39.6
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast Tahsil ?,"Tahsil Weather Report- This week weather is CLOUDY and Possibility  MEDIUM to HIGH Rainfall 
Humidity: 94.2%
Temperature = Hi: +27° Lo: +23°",MAHARASHTRA,WASHIM,WASHIM                                            ,39:29.0
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast Tahsil ?,"Tahsil Weather Report- This week weather is CLOUDY and Possibility  MEDIUM to HIGH Rainfall 
Humidity: 94.2%
Temperature = Hi: +27° Lo: +23°",MAHARASHTRA,WASHIM,WASHIM                                            ,39:29.0
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast ?,THIS WEEK WEATHER IS CLOUDY WITH CHANCES OF LIGHT RAINFALL .,MAHARASHTRA,WASHIM,WASHIM                                            ,53:33.8
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast ?,THIS WEEK WEATHER IS CLOUDY WITH CHANCES OF LIGHT RAINFALL .,MAHARASHTRA,WASHIM,WASHIM                                            ,53:33.8
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast ?,THIS WEEK WEATHER IS CLOUDY AND RAINFALL CHANCES DURING THIS WEEK,MAHARASHTRA,WASHIM,WASHIM                                            ,35:00.7
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast ?,THIS WEEK WEATHER IS CLOUDY AND RAINFALL CHANCES DURING THIS WEEK,MAHARASHTRA,WASHIM,WASHIM                                            ,35:00.7
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast ?,THIS WEEK WEATHER IS CLOUDY AND RAINFALL CHANCES DURING THIS WEEK,MAHARASHTRA,WASHIM,WASHIM                                            ,05:26.8
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast ?,THIS WEEK WEATHER IS CLOUDY AND RAINFALL CHANCES DURING THIS WEEK,MAHARASHTRA,WASHIM,WASHIM                                            ,05:26.8
KHARIF,AGRICULTURE,Oilseeds,Soybean (bhat),Cultural Practices,ATTACK OF LEAF EATING CATERPILLAR ?,Spray Quinolphos 30 ml / 15 liter water,MAHARASHTRA,WASHIM,WASHIM                                            ,06:42.0
KHARIF,AGRICULTURE,Oilseeds,Soybean (bhat),Cultural Practices,ATTACK OF LEAF EATING CATERPILLAR ?,Spray Quinolphos 30 ml / 15 liter water,MAHARASHTRA,WASHIM,WASHIM                                            ,06:42.0
KHARIF,AGRICULTURE,Oilseeds,Soybean (bhat),Cultural Practices,ATTACK OF LEAF EATING CATERPILLAR ?,Spray Quinolphos 30 ml / 15 liter water,MAHARASHTRA,WASHIM,WASHIM                                            ,07:56.6
KHARIF,AGRICULTURE,Oilseeds,Soybean (bhat),Cultural Practices,ATTACK OF LEAF EATING CATERPILLAR ?,Spray Quinolphos 30 ml / 15 liter water,MAHARASHTRA,WASHIM,WASHIM                                            ,07:56.6
KHARIF,AGRICULTURE,Oilseeds,Soybean (bhat),Fertilizer Use and Availability,ASKED ABOUT FERTILIZER DOSE FOR GROWTH?,19:19:19- 60 GRAM + MICROLA- 30 MILI / 15 LITER WATER,MAHARASHTRA,WASHIM,MANORA                                            ,22:42.1
KHARIF,AGRICULTURE,Oilseeds,Soybean (bhat),Fertilizer Use and Availability,ASKED ABOUT FERTILIZER DOSE FOR GROWTH?,19:19:19- 60 GRAM + MICROLA- 30 MILI / 15 LITER WATER,MAHARASHTRA,WASHIM,MANORA                                            ,22:42.1
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,This week weather is CLOUDY and  Possibility of   LIGHT To MEDIUM Rainfall,MAHARASHTRA,WASHIM,WASHIM                                            ,59:27.0
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,This week weather is CLOUDY and  Possibility of   LIGHT To MEDIUM Rainfall,MAHARASHTRA,WASHIM,WASHIM                                            ,59:27.0
KHARIF,AGRICULTURE,Others,Others,Government Schemes,Agriculture Insurance Company of India Limited,"Agriculture Insurance Company of India Limited 
1800  266 0700 /1800-103-0061",MAHARASHTRA,WASHIM,MANGRULPIR                                        ,02:07.7
KHARIF,AGRICULTURE,Others,Others,Government Schemes,Agriculture Insurance Company of India Limited,"Agriculture Insurance Company of India Limited 
1800  266 0700 /1800-103-0061",MAHARASHTRA,WASHIM,MANGRULPIR                                        ,02:07.7
KHARIF,AGRICULTURE,Others,Others,Weather,"Asking about weather forecast Mangrulpir Tahsil?
.",Mangrulpir Tahsil Weather Report- This week weather is cloudy and possibility of light to medium rainfall,MAHARASHTRA,WASHIM,MANGRULPIR                                        ,08:21.8
KHARIF,AGRICULTURE,Others,Others,Weather,"Asking about weather forecast Mangrulpir Tahsil?
.",Mangrulpir Tahsil Weather Report- This week weather is cloudy and possibility of light to medium rainfall,MAHARASHTRA,WASHIM,MANGRULPIR                                        ,08:21.8
KHARIF,AGRICULTURE,Oilseeds,Soybean (bhat),"	Plant Protection	",Attack  of Stem Borer?,Spray Nuvan 15 ml/ 15Lit of Water(Diclorvos 76%)Cheminova,MAHARASHTRA,WASHIM,WASHIM                                            ,11:13.7
KHARIF,AGRICULTURE,Oilseeds,Soybean (bhat),"	Plant Protection	",Attack  of Stem Borer?,Spray Nuvan 15 ml/ 15Lit of Water(Diclorvos 76%)Cheminova,MAHARASHTRA,WASHIM,WASHIM                                            ,11:13.7
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,This week weather is CLOUDY and Possibility  MEDIUM to HIGH Rainfall,MAHARASHTRA,WASHIM,WASHIM                                            ,16:45.8
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,This week weather is CLOUDY and Possibility  MEDIUM to HIGH Rainfall,MAHARASHTRA,WASHIM,WASHIM                                            ,16:45.8
KHARIF,AGRICULTURE,Others,Others,Government Schemes,ASKING ABOUT TOLL FREE  NUMBER FOR PRADHANMANTRI CROP INSURANCE SCHEME ?,TOLL FREE  NUMBER  FOR PRADHANMANTRI CROP INSURANCE SCHEME -1800 2660 700 CALL ON THIS NUMBER BEFORE 48 HOURS,MAHARASHTRA,WASHIM,MALEGAON                                          ,19:40.0
KHARIF,AGRICULTURE,Others,Others,Government Schemes,ASKING ABOUT TOLL FREE  NUMBER FOR PRADHANMANTRI CROP INSURANCE SCHEME ?,TOLL FREE  NUMBER  FOR PRADHANMANTRI CROP INSURANCE SCHEME -1800 2660 700 CALL ON THIS NUMBER BEFORE 48 HOURS,MAHARASHTRA,WASHIM,MALEGAON                                          ,19:40.0
KHARIF,AGRICULTURE,Oilseeds,Soybean (bhat),"	Plant Protection	",ASKED ABOUT ATTACK OF GIRDLE BEETLE ON SOYBEAN ?,ATTACK OF GIRDLE BEETLE ON SOYBEAN : Spray Chloropyriphos 30 ml/15 Lit of Water.,MAHARASHTRA,WASHIM,WASHIM                                            ,34:36.0
KHARIF,AGRICULTURE,Oilseeds,Soybean (bhat),"	Plant Protection	",ASKED ABOUT ATTACK OF GIRDLE BEETLE ON SOYBEAN ?,ATTACK OF GIRDLE BEETLE ON SOYBEAN : Spray Chloropyriphos 30 ml/15 Lit of Water.,MAHARASHTRA,WASHIM,WASHIM                                            ,34:36.0
KHARIF,HORTICULTURE,Condiments and Spices,Turmeric,"	Plant Protection	",ASKING ABOUT FERTILIZER SPRAY IN TURMERIC ?,GERMONATOR 250ML + THIVAR 250 ML + CROPSHINER 250 ML + PROTECTANT 100 GM + PRIZM 250 ML + HARMONY 100 ML + 100 LIT WATER,MAHARASHTRA,WASHIM,MANGRULPIR                                        ,36:29.9
KHARIF,HORTICULTURE,Condiments and Spices,Turmeric,"	Plant Protection	",ASKING ABOUT FERTILIZER SPRAY IN TURMERIC ?,GERMONATOR 250ML + THIVAR 250 ML + CROPSHINER 250 ML + PROTECTANT 100 GM + PRIZM 250 ML + HARMONY 100 ML + 100 LIT WATER,MAHARASHTRA,WASHIM,MANGRULPIR                                        ,36:29.9
KHARIF,AGRICULTURE,Oilseeds,Soybean (bhat),Fertilizer Use and Availability,ASKED ABOUT FERTILIZER DOSE FOR GROWTH?,19:19:19- 60 GRAM + MICROLA- 30 MILI / 15 LITER WATER,MAHARASHTRA,WASHIM,MALEGAON                                          ,36:17.5
KHARIF,AGRICULTURE,Oilseeds,Soybean (bhat),Fertilizer Use and Availability,ASKED ABOUT FERTILIZER DOSE FOR GROWTH?,19:19:19- 60 GRAM + MICROLA- 30 MILI / 15 LITER WATER,MAHARASHTRA,WASHIM,MALEGAON                                          ,36:17.5
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast ?,"Weather Forecast - There will be a cloudy atmosphere in the coming weeks, there is a possibility of gently to moderate rainfall",MAHARASHTRA,WASHIM,KARANJA                                           ,37:24.4
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast ?,"Weather Forecast - There will be a cloudy atmosphere in the coming weeks, there is a possibility of gently to moderate rainfall",MAHARASHTRA,WASHIM,KARANJA                                           ,37:24.4
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast ?,THIS WEEK WEATHER IS CLOUDY WITH CHANCES OF LIGHT RAINFALL .,MAHARASHTRA,WASHIM,MANORA                                            ,50:05.6
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast ?,THIS WEEK WEATHER IS CLOUDY WITH CHANCES OF LIGHT RAINFALL .,MAHARASHTRA,WASHIM,MANORA                                            ,50:05.6
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast Mangrulpir Tahsil?,Mangrulpir Tahsil Weather Report- This week weather is cloudy and possibility of light to medium rainfall.,MAHARASHTRA,WASHIM,MANGRULPIR                                        ,00:16.9
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast Mangrulpir Tahsil?,Mangrulpir Tahsil Weather Report- This week weather is cloudy and possibility of light to medium rainfall.,MAHARASHTRA,WASHIM,MANGRULPIR                                        ,00:16.9
KHARIF,AGRICULTURE,Oilseeds,Soybean (bhat),Cultural Practices,WEED MANAGEMENT IN SOYABEAN ?,Spray Pursuit (Imazethapyr) 20 ml/10 liter of water,MAHARASHTRA,WASHIM,WASHIM                                            ,00:46.3
KHARIF,AGRICULTURE,Oilseeds,Soybean (bhat),Cultural Practices,WEED MANAGEMENT IN SOYABEAN ?,Spray Pursuit (Imazethapyr) 20 ml/10 liter of water,MAHARASHTRA,WASHIM,WASHIM                                            ,00:46.3
KHARIF,HORTICULTURE,Vegetables,Drum Stick,Fertilizer Use and Availability,FERTILIZER SPRAY FOR GROWTH DRUM STICK?,FERTILIZER SPRAY FOR GROWTH DRUM STICK - SPRAY 19 19 19 40 GM + MICROLLA 30 ML /15 LITERS OF WATER,MAHARASHTRA,WASHIM,MALEGAON                                          ,24:36.2
KHARIF,HORTICULTURE,Vegetables,Drum Stick,Fertilizer Use and Availability,FERTILIZER SPRAY FOR GROWTH DRUM STICK?,FERTILIZER SPRAY FOR GROWTH DRUM STICK - SPRAY 19 19 19 40 GM + MICROLLA 30 ML /15 LITERS OF WATER,MAHARASHTRA,WASHIM,MALEGAON                                          ,24:36.2
KHARIF,AGRICULTURE,Oilseeds,Soybean (bhat),"	Plant Protection	",ATTACK OF LEAF EATING CATERPILLAR ?,Spray Quinolphos 30 ml / 15 liter water,MAHARASHTRA,WASHIM,KARANJA                                           ,31:29.3
KHARIF,AGRICULTURE,Oilseeds,Soybean (bhat),"	Plant Protection	",ATTACK OF LEAF EATING CATERPILLAR ?,Spray Quinolphos 30 ml / 15 liter water,MAHARASHTRA,WASHIM,KARANJA                                           ,31:29.3
KHARIF,AGRICULTURE,Others,Others,Weather,ASKING ABOUT WEATHER FORECAST ?,Cloudy Weather  Rainfall Chances Today.,MAHARASHTRA,WASHIM,WASHIM                                            ,31:30.4
KHARIF,AGRICULTURE,Others,Others,Weather,ASKING ABOUT WEATHER FORECAST ?,Cloudy Weather  Rainfall Chances Today.,MAHARASHTRA,WASHIM,WASHIM                                            ,31:30.4
KHARIF,AGRICULTURE,Oilseeds,Soybean (bhat),"	Plant Protection	",ATTACK OF SHOOT BORER ?,Decis 100-4 ml/15 liter water.( Deltamethrin 100  % EC) Byer Crop Science,MAHARASHTRA,WASHIM,WASHIM                                            ,56:34.9
KHARIF,AGRICULTURE,Oilseeds,Soybean (bhat),"	Plant Protection	",ATTACK OF SHOOT BORER ?,Decis 100-4 ml/15 liter water.( Deltamethrin 100  % EC) Byer Crop Science,MAHARASHTRA,WASHIM,WASHIM                                            ,56:34.9
KHARIF,AGRICULTURE,Oilseeds,Soybean (bhat),Fertilizer Use and Availability,ASKING ABOUT SPRAY FOR FLOWERING ?,Spray Boom flower 30 ml/15 lit of Water. (NITROBENZINE 20 %)DEVI CROP SCIENCE,MAHARASHTRA,WASHIM,WASHIM                                            ,03:56.1
KHARIF,AGRICULTURE,Oilseeds,Soybean (bhat),Fertilizer Use and Availability,ASKING ABOUT SPRAY FOR FLOWERING ?,Spray Boom flower 30 ml/15 lit of Water. (NITROBENZINE 20 %)DEVI CROP SCIENCE,MAHARASHTRA,WASHIM,WASHIM                                            ,03:56.1
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast Tahsil ?,Tahsil Weather Report- This week weather is cloudy and Possibility of light to medium  Rainfall  .,MAHARASHTRA,WASHIM,MALEGAON                                          ,30:34.2
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast Tahsil ?,Tahsil Weather Report- This week weather is cloudy and Possibility of light to medium  Rainfall  .,MAHARASHTRA,WASHIM,MALEGAON                                          ,30:34.2
KHARIF,HORTICULTURE,Plantation Crops,Teak,Cultural Practices,plantation distance of teak wood ?,distance of teak wood-  2*2 meter,MAHARASHTRA,WASHIM,MANGRULPIR                                        ,49:26.6
KHARIF,HORTICULTURE,Plantation Crops,Teak,Cultural Practices,plantation distance of teak wood ?,distance of teak wood-  2*2 meter,MAHARASHTRA,WASHIM,MANGRULPIR                                        ,49:26.6
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast ?,"THIS WEEK Cloudy Weather , LIGHT TO MEDIUM    Rainfall Chances.",MAHARASHTRA,WASHIM,MANGRULPIR                                        ,49:43.0
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast ?,"THIS WEEK Cloudy Weather , LIGHT TO MEDIUM    Rainfall Chances.",MAHARASHTRA,WASHIM,MANGRULPIR                                        ,49:43.0
KHARIF,AGRICULTURE,Others,Others,Government Schemes,Asking about weather forecast?,THIS WEEK WEATHER IS CLOUDY AND POSSIBILITY OF RAINFALL.,MAHARASHTRA,WASHIM,MANGRULPIR                                        ,00:31.2
KHARIF,AGRICULTURE,Others,Others,Government Schemes,Asking about weather forecast?,THIS WEEK WEATHER IS CLOUDY AND POSSIBILITY OF RAINFALL.,MAHARASHTRA,WASHIM,MANGRULPIR                                        ,00:31.2
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,This week weather is CLOUDY and  Possibility of Rainfall,MAHARASHTRA,WASHIM,WASHIM                                            ,05:53.9
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,This week weather is CLOUDY and  Possibility of Rainfall,MAHARASHTRA,WASHIM,WASHIM                                            ,05:53.9
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,This week weather is CLOUDY and  Possibility of Rainfall,MAHARASHTRA,WASHIM,MALEGAON                                          ,18:03.5
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,This week weather is CLOUDY and  Possibility of Rainfall,MAHARASHTRA,WASHIM,MALEGAON                                          ,18:03.5
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,This week weather is CLOUDY and  Possibility of   LIGHT To MEDIUM Rainfall,MAHARASHTRA,WASHIM,KARANJA                                           ,54:42.1
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,This week weather is CLOUDY and  Possibility of   LIGHT To MEDIUM Rainfall,MAHARASHTRA,WASHIM,KARANJA                                           ,54:42.1
KHARIF,AGRICULTURE,Oilseeds,Soybean (bhat),Nutrient Management,ASKED ABOUT SOYABEAN GROWTH SPRAY?,SPRAY  19.19.19 60 GRAM + MICROLA 30 ML+BAVISTIN 30 GM /15 LITER WATER.,MAHARASHTRA,WASHIM,WASHIM                                            ,03:46.8
KHARIF,AGRICULTURE,Oilseeds,Soybean (bhat),Nutrient Management,ASKED ABOUT SOYABEAN GROWTH SPRAY?,SPRAY  19.19.19 60 GRAM + MICROLA 30 ML+BAVISTIN 30 GM /15 LITER WATER.,MAHARASHTRA,WASHIM,WASHIM                                            ,03:46.8
KHARIF,AGRICULTURE,Oilseeds,Soybean (bhat),Fertilizer Use and Availability,FOR BLOSSMING on soybean,Spray Boom flower 30ml(DeviCropscience) + 12 61 00 60 gm /15 liter of Water.,MAHARASHTRA,WASHIM,WASHIM                                            ,11:16.9
KHARIF,AGRICULTURE,Oilseeds,Soybean (bhat),Fertilizer Use and Availability,FOR BLOSSMING on soybean,Spray Boom flower 30ml(DeviCropscience) + 12 61 00 60 gm /15 liter of Water.,MAHARASHTRA,WASHIM,WASHIM                                            ,11:16.9
KHARIF,AGRICULTURE,Pulses,Black Gram (urd bean),Fertilizer Use and Availability,REDDENING ON black gram ?,SPRAY MAGNESIUM SULPHATE 60 GM + 13:00:45 75 GM/15 LITER WATER AND MAGNESIUM SULPHATE 10 KG/ACRE,MAHARASHTRA,WASHIM,MANORA                                            ,26:22.9
KHARIF,AGRICULTURE,Pulses,Black Gram (urd bean),Fertilizer Use and Availability,REDDENING ON black gram ?,SPRAY MAGNESIUM SULPHATE 60 GM + 13:00:45 75 GM/15 LITER WATER AND MAGNESIUM SULPHATE 10 KG/ACRE,MAHARASHTRA,WASHIM,MANORA                                            ,26:22.9
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast ?,"THIS WEEK Cloudy Weather , LIGHT TO MEDIUM    Rainfall Chances.",MAHARASHTRA,WASHIM,MANGRULPIR                                        ,41:19.6
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast ?,"THIS WEEK Cloudy Weather , LIGHT TO MEDIUM    Rainfall Chances.",MAHARASHTRA,WASHIM,MANGRULPIR                                        ,41:19.6
KHARIF,AGRICULTURE,Pulses,Green Gram (Moong Bean/ Moong),"	Plant Protection	",wilting of green gram plants ?,spray bavistin 15 gm / 15 litter of water for green gram,MAHARASHTRA,WASHIM,MANGRULPIR                                        ,42:14.3
KHARIF,AGRICULTURE,Pulses,Green Gram (Moong Bean/ Moong),"	Plant Protection	",wilting of green gram plants ?,spray bavistin 15 gm / 15 litter of water for green gram,MAHARASHTRA,WASHIM,MANGRULPIR                                        ,42:14.3
